smiles,split
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,test
c1ccc(C2CO2)cc1,test
c1ccc(Nc2ccccc2)cc1,test
c1ccc2[nH]nnc2c1,test
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,test
c1ccc2c(c1)-c1cccc3cccc-2c13,test
c1ccc2c(c1)CCC2,test
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,test
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,test
c1ccc2c(c1)oc1ccccc12,test
c1ccc2c(c1)sc1ccccc12,test
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,test
c1ccc2cnccc2c1,test
c1ccc2ocnc2c1,test
c1ccsc1,test
c1cnc2c(c1)ccc1ncccc12,test
BrC(Br)(Br)Br,train
BrC(Br)Br,train
BrCBr,train
BrCCBr,train
Brc1cc(Br)c(Br)cc1Br,train
Brc1cc(Br)cc(Br)c1,train
Brc1ccc(Br)c(Br)c1,train
Brc1ccc(Br)cc1,train
Brc1ccc(I)cc1,train
Brc1ccc2ccccc2c1,train
Brc1cccc(Br)c1,train
Brc1cccc2ccccc12,train
Brc1ccccc1,train
Brc1ccccc1Br,train
C,train
C#C,train
C#CC,train
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,train
C#CC(C)OC(=O)Nc1cccc(Cl)c1,train
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,train
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,train
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,train
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,train
C#CCC,train
C#CCCC,train
C#CCCCC,train
C#CCCCCC,train
C#CCCCCCC,train
C#CCCCCCCC,train
C/C=C/C=O,train
C/C=C/CC,train
C/C=C/CCCC,train
C/C=C\CC,train
C1=CCCCC1,train
C1CCCC1,train
C1CCCCC1,train
C1CCCCCC1,train
C1CCCCCCC1,train
C1CCOC1,train
C1CCOCC1,train
C=C,train
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,train
C=C(C)C,train
C=C(C)C(=C)C,train
C=C(C)C1CC=C(C)C(=O)C1,train
C=C(C)C1CC=C(C)CC1,train
C=C(C)CC,train
C=C(C)CCC,train
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],train
C=C(Cl)CSC(=S)N(CC)CC,train
C=C(Cl)Cl,train
C=CC,train
C=CC#N,train
C=CC(=C)C,train
C=CC(=O)OC,train
C=CC(C)(O)CCC=C(C)C,train
C=CC(C)C,train
C=CC(O)CCC,train
C=CC=C,train
C=CC=O,train
C=CCC,train
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,train
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,train
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,train
C=CCC1(C)C(=O)NC(=O)NC1=O,train
C=CCC1(CC)C(=O)NC(=O)NC1=O,train
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,train
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,train
C=CCC=C,train
C=CCCC,train
C=CCCC=C,train
C=CCCCC,train
C=CCCCCC,train
C=CCCCCCC,train
C=CCCCCCCC,train
C=CCCCCCCCC,train
C=CCCCO,train
C=CCSS(=O)CC=C,train
C=CCc1ccc(O)c(OC)c1,train
C=CCc1ccc(OC)cc1,train
C=CCl,train
C=COCC,train
C=Cc1ccccc1,train
CBr,train
CC,train
CC#N,train
CC(=O)C(C)(C)C,train
CC(=O)C(C)C,train
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,train
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,train
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,train
CC(=O)CC(C)C,train
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,train
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,train
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,train
CC(=O)N(C)C,train
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,train
CC(=O)Nc1ccc(Br)cc1,train
CC(=O)Nc1ccc(Cl)cc1,train
CC(=O)Nc1ccc(F)cc1,train
CC(=O)Nc1ccc(O)cc1,train
CC(=O)Nc1ccc([N+](=O)[O-])cc1,train
CC(=O)Nc1ccccc1,train
CC(=O)OC(C)C,train
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,train
CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,train
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,train
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,train
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,train
CC(=O)OCC(C)C,train
CC(=O)OCC(COC(C)=O)OC(C)=O,train
CC(=O)OCCC(C)C,train
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CC(=O)c1ccccc1,train
CC(C)(C)CCO,train
CC(C)(C)CO,train
CC(C)(C)Cc1ccccc1,train
CC(C)(C)c1ccc(O)cc1,train
CC(C)(C)c1ccccc1,train
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,train
CC(C)=CCC/C(C)=C\CO,train
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,train
CC(C)=CCCC(C)=CC=O,train
CC(C)Br,train
CC(C)C,train
CC(C)C(=O)C(C)C,train
CC(C)C(C)(C)C,train
CC(C)C(C)C,train
CC(C)C(C)C(C)C,train
CC(C)C(C)O,train
CC(C)C(O)C(C)C,train
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,train
CC(C)CBr,train
CC(C)CC(C)(C)C,train
CC(C)CC(C)(C)O,train
CC(C)CC(C)C,train
CC(C)CC(C)O,train
CC(C)CCC(C)(C)C,train
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,train
CC(C)CCCO,train
CC(C)CCO,train
CC(C)CCOC=O,train
CC(C)CCl,train
CC(C)CO,train
CC(C)COC=O,train
CC(C)Cc1ccccc1,train
CC(C)Cl,train
CC(C)I,train
CC(C)N(C(=O)CCl)c1ccccc1,train
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,train
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,train
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,train
CC(C)O,train
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,train
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,train
CC(C)OC(=O)Nc1cccc(Cl)c1,train
CC(C)OC(C)C,train
CC(C)OC=O,train
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,train
CC(C)SC(C)C,train
CC(C)[N+](=O)[O-],train
CC(C)c1ccc(NC(=O)N(C)C)cc1,train
CC(C)c1ccccc1,train
CC(Cl)(Cl)Cl,train
CC(Cl)CCl,train
CC(Cl)Cl,train
CC(N)=O,train
CC(O)C(C)(C)C,train
CC(O)c1ccccc1,train
CC1(C)C(=O)NC(=O)NC1=O,train
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,train
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,train
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,train
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,train
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,train
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,train
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,train
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,train
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,train
CC1=CC(=O)CC(C)(C)C1,train
CC1=CC(=O)c2ccccc2C1=O,train
CC1=CCCCC1,train
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,train
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,train
CC1CCC(C(C)C)C(O)C1,train
CC1CCC(C)CC1,train
CC1CCCC1,train
CC1CCCCC1,train
CC1CCCCC1C,train
CC1CCCO1,train
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,train
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,train
CC=C(C)C,train
CC=CC=O,train
CC=Cc1ccc(OC)cc1,train
CCBr,train
CCC,train
CCC#CCC,train
CCC#N,train
CCC(=O)CC,train
CCC(=O)Nc1ccc(Cl)c(Cl)c1,train
CCC(=O)OC,train
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,train
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CCC(Br)(CC)C(=O)NC(N)=O,train
CCC(C)(C)C,train
CCC(C)(C)CC,train
CCC(C)(C)CO,train
CCC(C)(C)Cl,train
CCC(C)(C)O,train
CCC(C)(O)CC,train
CCC(C)=O,train
CCC(C)C,train
CCC(C)C(C)=O,train
CCC(C)C(C)C,train
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,train
CCC(C)CC,train
CCC(C)CCO,train
CCC(C)CO,train
CCC(C)Cl,train
CCC(C)O,train
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,train
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,train
CCC(C=O)CC,train
CCC(CC)CO,train
CCC(O)(CC)CC,train
CCC(O)C(C)C,train
CCC(O)CC,train
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,train
CCC1(C)C(=O)NC(=O)NC1=O,train
CCC1(CC)C(=O)NC(=O)N(C)C1=O,train
CCC1(CC)C(=O)NC(=O)NC1=O,train
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,train
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,train
CCC1CCCCC1,train
CCC=O,train
CCCBr,train
CCCC,train
CCCC(=O)CC,train
CCCC(=O)CCC,train
CCCC(=O)OC,train
CCCC(=O)OCC,train
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CCCC(C)(C)C,train
CCCC(C)(C)CO,train
CCCC(C)(C)O,train
CCCC(C)(COC(N)=O)COC(N)=O,train
CCCC(C)(O)CC,train
CCCC(C)=O,train
CCCC(C)C,train
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,train
CCCC(C)CO,train
CCCC(C)O,train
CCCC(O)CC,train
CCCC(O)CCC,train
CCCC1CCCC1,train
CCCC=C(C=O)CC,train
CCCC=O,train
CCCCBr,train
CCCCC,train
CCCCC(=O)CCCC,train
CCCCC(=O)OC,train
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,train
CCCCC(=O)OCC,train
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CCCCC(C)(C)O,train
CCCCC(C)(O)CC,train
CCCCC(C)=O,train
CCCCC(C)CC,train
CCCCC(C)O,train
CCCCC(C=O)CC,train
CCCCC(CC)CO,train
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,train
CCCCC(O)CC,train
CCCCC1(CC)C(=O)NC(=O)NC1=O,train
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,train
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,train
CCCCC=O,train
CCCCCBr,train
CCCCCC,train
CCCCCC(=O)OC,train
CCCCCC(=O)OCC,train
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CCCCCC(C)(C)O,train
CCCCCC(C)=O,train
CCCCCC(C)C,train
CCCCCC(C)O,train
CCCCCC(O)CC,train
CCCCCC1CCCC1,train
CCCCCC=O,train
CCCCCCBr,train
CCCCCCC,train
CCCCCCC(=O)OCC,train
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CCCCCCC(C)=O,train
CCCCCCC(C)O,train
CCCCCCCBr,train
CCCCCCCC,train
CCCCCCCC(=O)OC,train
CCCCCCCC(=O)OCC,train
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,train
CCCCCCCC(C)=O,train
CCCCCCCC(C)O,train
CCCCCCCCBr,train
CCCCCCCCC,train
CCCCCCCCC(=O)OC,train
CCCCCCCCC(=O)OCC,train
CCCCCCCCC(C)=O,train
CCCCCCCCCC(=O)OC,train
CCCCCCCCCC(=O)OCC,train
CCCCCCCCCC(C)O,train
CCCCCCCCCCCC(=O)OC,train
CCCCCCCCCCCCCC,train
CCCCCCCCCCCCCCCC,train
CCCCCCCCCCCCCCCCCCCC,train
CCCCCCCCCCCCCCCCCCCCCCCCCC,train
CCCCCCCCCCCCCCCCCCO,train
CCCCCCCCCCCCCCCCO,train
CCCCCCCCCCCCCCCO,train
CCCCCCCCCCCCCCO,train
CCCCCCCCCCCCO,train
CCCCCCCCCCO,train
CCCCCCCCCO,train
CCCCCCCCO,train
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,train
CCCCCCCCl,train
CCCCCCCI,train
CCCCCCCO,train
CCCCCCCl,train
CCCCCCO,train
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,train
CCCCCCc1ccc(O)cc1O,train
CCCCCCc1ccccc1,train
CCCCCCl,train
CCCCCO,train
CCCCCOC(=O)CC,train
CCCCCOC(C)=O,train
CCCCCc1ccccc1,train
CCCCCl,train
CCCCI,train
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,train
CCCCN(CC)C(=O)SCCC,train
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],train
CCCCO,train
CCCCOC,train
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,train
CCCCOC(=O)c1ccc(N)cc1,train
CCCCOC(=O)c1ccccc1C(=O)OCCCC,train
CCCCOC=O,train
CCCCOCCCC,train
CCCCOCCO,train
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,train
CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1,train
CCCCS,train
CCCCSP(=O)(SCCCC)SCCCC,train
CCCCc1c(C)nc(N(C)C)nc1O,train
CCCCc1c(C)nc(NCC)[nH]c1=O,train
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,train
CCCCc1ccccc1,train
CCCCl,train
CCCI,train
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],train
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],train
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],train
CCCO,train
CCCOC,train
CCCOC(=O)CC,train
CCCOC(=O)CCC,train
CCCOC(=O)c1ccc(N)cc1,train
CCCOC(C)=O,train
CCCOC(C)C,train
CCCOC=O,train
CCCOCC,train
CCCOCCC,train
CCCSCCC,train
CCC[N+](=O)[O-],train
CCCc1ccccc1,train
CCCl,train
CCI,train
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,train
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,train
CCN(CC)C(=S)SSC(=S)N(CC)CC,train
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],train
CCN(CC)c1ccccc1,train
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,train
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,train
CCN1C(=O)c2ccccc2Oc2ccccc21,train
CCN1C(=O)c2cccnc2N(CC)c2ncccc21,train
CCN1c2cc(Cl)ccc2NC(=O)c2cccnc21,train
CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,train
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,train
CCN1c2ccccc2N(C)C(=O)c2cccnc21,train
CCN1c2nc(N(C)CCO)ccc2NC(=O)c2cccnc21,train
CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,train
CCN1c2ncccc2C(=O)N(C)c2cccnc21,train
CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21,train
CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,train
CCNC(=O)C(C)OC(=O)Nc1ccccc1,train
CCNC(=S)NCC,train
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,train
CCNc1ccccc1,train
CCNc1nc(Cl)nc(N(CC)CC)n1,train
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,train
CCNc1nc(Cl)nc(NC(C)C)n1,train
CCNc1nc(Cl)nc(NCC)n1,train
CCNc1nc(NC(C)(C)C)nc(OC)n1,train
CCNc1nc(NC(C)(C)C)nc(SC)n1,train
CCNc1nc(NC(C)C)nc(OC)n1,train
CCNc1nc(NC(C)C)nc(SC)n1,train
CCO,train
CCOC(=O)C=Cc1ccccc1,train
CCOC(=O)CC,train
CCOC(=O)CC(=O)OCC,train
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,train
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,train
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,train
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,train
CCOC(=O)c1ccc(N)cc1,train
CCOC(=O)c1ccc(O)cc1,train
CCOC(=O)c1ccccc1,train
CCOC(=O)c1ccccc1C(=O)OCC,train
CCOC(C)=O,train
CCOC(C)OCC,train
CCOC(N)=O,train
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,train
CCOC=O,train
CCOCC,train
CCOCCOCC,train
CCOP(=O)(OCC)OCC,train
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,train
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,train
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,train
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,train
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,train
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,train
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,train
