smiles,split
C1CC(C2OCOC3COCOC32)OO1,test
C1CC2N=C3OCCC3N=C2O1,test
C1CCC(CC[N+]23CC[N+](CCC4CCCC4)(CC2)C3)C1,test
C1CCC(CSSCC2(N3CCCC3)CCCCC2)(N2CCCC2)CC1.[O-][Cl+3]([O-])([O-])O,test
C1CCC(N2CSCSC2)CC1,test
C1CCC(N2OC23CCCCC3)CC1,test
C1CCC(N=C(NC2CCCCC2)N2CCOCC2)CC1,test
C1CCC(NC2CCCCC2)CC1.CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,test
C1CCC(NC2CCCCC2)CC1.COC1C(OC(=O)C=CC=CC=CC=CC(=O)O)CCC2(CO2)C1C1(C)OC1CC=C(C)C,test
C1CCC(NC2CCCCC2)CC1.CSCCC(NP(=S)(c1ccccc1)c1ccccc1)C(=O)O,test
C1CCC(NC2CCCCC2)CC1.O=C(O)C(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)N=Cc1cccs1,test
C1CCC(OCC2(COC3CCCCO3)CCCCO2)OC1,test
C1CCC2(CC1)C[N+]1(CCCC1)C1(CCC1)O2.[O-][Cl+3]([O-])([O-])O,test
C1CCC2(CC1)SSC1(CCCCC1)S2,test
C1CCC2(CC1)SSSC1(CCCCC1)SS2,test
C1CCCC(N2N=NC3C4CC(C5N=NN(C6CCCCCC6)C45)C32)CC1,test
C1CCCN(N2CCOCC2)CC1,test
C1CCN(C2OCCC2OC2OC3COC(N4CCCCC4)C3OC2N2CCCCC2)CC1,test
C1CCN(CCCSSCCCN2CCCCC2)CC1,test
C1CCN2CC34CC(CC5CCCN(C6CCCC3N6)C54)C2C1,test
C1CCN2CC3CC(CN4CCCCC34)C2C1.O=S(=O)(O)O,test
C1CCNC1.O=C1Nc2ccccc2C1=Cc1cc(Cl)cc(Cl)c1O,test
C1CCNCC1.S=C(S)N1CCCCC1,test
C1CCSCCCCCSCCCCCSCCCCCSCC1,test
C1CC[N+]2(C1)CC[N+]1(CCCC1)CC2,test
C1CC[N+]23CCCC(C2)C3C1.Cc1ccc(S(=O)(=O)O)cc1,test
C1CCc2nnnn2CC1,test
C1CN(CCSSCCN2CCOCC2)CCO1,test
C1CN(N=NN2CCOCC2)CCO1,test
C1CN(P(N2CCOCC2)N2CCOCC2)CCO1,test
C1CN(SSN2CCOCC2)CCO1,test
C1CN(SSN2CCSCC2)CCS1,test
C1CN1c1nc(N2CC2)nc(N2CC2)n1,test
C1CN2C(=N1)N1CCN=C1N1CCN=C21,test
C1CN2CCC1C1(C2)SSC2(CN3CCC2CC3)S1.Cl,test
C1CN2CN1CN1CCN(C1)C2,test
C1CNCCSCCCSCCNC1,test
C1COC(N2CC3CCC(CC3)C2)=N1,test
C1COCCN1.S=C(S)N1CCOCC1,test
C1COCCOCCOCCOCCOCCO1.[Cl][Sn]([Cl])([c]1ccccc1)[c]1ccccc1,test
C1CSC(=[N+]2CC[N+](=C3SCCS3)CC2)S1,test
C1CSCCSCCCSCCSCCCSCCSC1,test
C1CSCCSCCSCCS1,test
C1CSCCSCCSCCSCCSCCS1,test
C1C[N+]23CCC[N+]2(C1)CCC3.F[B-](F)(F)F,test
C1C[NH][Ni-4]23([NH]1)([NH]CC[NH]2)[NH]CC[NH]3.[O-][Cl+3]([O-])([O-])O,test
C1C[S+]2CC[S+]1CC2,test
C1Cc2nnnn2C1,test
C1Cn2nnnc2N1,test
C1N2CN3CN1CN(C2)C3,test
C1NNCN2CNNCN12,test
C1OC1CN1CCC(C2CCN(CC3CO3)CC2)CC1,test
C1OC1CN1CCN(CC2CO2)CC1,test
C1OC2OCC1O2,test
C1OCN2CSCC12,test
C1SSCC2=C1CSSC2,test
C=C(C)C(=O)OC1CC23OC2CCC(=CC2OC(=O)C(=C)C21)COC3O,test
C=C(C)C(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,test
C=C(C)C(C(=O)OC(c1ccccc1)c1ccccc1)N1C(=O)C(NC(=O)COc2ccccc2)C1SSC(C)(C)C,test
C=C(C)C(C(=O)OC(c1ccccc1)c1ccccc1)N1C(=O)C(NC(=O)COc2ccccc2)C1SSc1nc2ccccc2s1,test
C=C(C)C1CCC2=CC(CC3(C)OC3c3cc(C(=O)OC)c(o3)C1)OC2=O,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,test
C=C(C)COC(=O)C1C2CC(C3OC23)C1C(=O)OCC(=C)C,test
C=C(OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O)C(C)=CC,test
C=C(c1ccc(OC)c(OC)c1)c1nccc2cc(OC)c(OC)cc12,test
C=C(c1ccccc1)N1N=NC2CCOC21,test
C=C1C(=O)C23CC1CCC2C12COC(O)C1C(C)(C)C(O)CC2OC3=O,test
C=C1C(=O)OC2(C)CCC1CC1OC1(C)CCC=C(C)CCC2O,test
C=C1C(=O)OC2C1C(OC(=O)C(=CC)COC(C)=O)CC1(CO1)C1C(OC(=O)C(=CC)CO)C=C(C)C21,test
C=C1C(=O)OC2C1C(OC(=O)C(C)=CCOC(C)=O)CC1(CO1)C1C(O)C3OC3(C)C21,test
C=C1C(=O)OC2C1C(OC(=O)C1(C)OC1C)C(OC(C)=O)C(C(=O)OC)=CCCC1(C)OC21,test
C=C1C(=O)OC2C1CC1OC2C(C)CCCC(C)=CCCC1(C)O,test
C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C,test
C=C1C(=O)OC2C=C(C)C3OC3C=C(C(=O)OC)C(O)C(OC(=O)C3(C)OC3C)C12,test
C=C1C(=O)OC2C=C(C)C3OC3C=C(C(=O)OC)C(OC(C)=O)C(OC(=O)C(C)(O)C(C)OC(C)=O)C12,test
C=C1C(=O)OC2C=C(C)CC3C=C(CCC=C(C)CCC12)C(=O)O3,test
C=C1C(=O)OC2C=C(CO)C(OC(C)=O)CC(O)C(C)=CC(OC(=O)C(C)CC)C12,test
C=C1C(=O)OC2C=C(CO)C3(O)CC(O)C(C)(CC(OC(=O)C(C)=CC)C12)O3,test
C=C1C(=O)OC2C=C(CO)C=CC3OC3(C)CC(OC(=O)C(C)=CCOC(C)=O)C12,test
C=C1C(=O)OC2C=C(COC(C)=O)CCC(OC(C)=O)C3=CC(OC3=O)C12,test
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)CCCC(=O)OC3C4C(=C)C(=O)OC4CC(C)C4C=CC(=O)C43C)C12,test
C=C1C(=O)OC2CC3(C)OC3CCC(C)=CC(OC(C)=O)C12,test
C=C1C(=O)OCC2C(C(=O)O)=CC3C(C)C(C)=CC123,test
C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)C=CC(C)(O)C(=O)C(C)CC=CC3C1O,test
C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)C=CC(C)(O)CC(C)CC=CC3C1O,test
C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CCC(=O)CCC(C)CC=CC3C1O,test
C=C1C(C2(C)C=CC(=O)OC3(C)COC(=O)CC32)C(OC=O)C(OC(=O)C(O)C(C)CC)C2(C)C(c3ccoc3)CC(OC(C)=O)C12O,test
C=C1C(O)C2(O)OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C23)OC(=O)C(OC(=O)CC=C(C)CCCCC)C14,test
C=C1C2CCC3(C4CC5C6(C)CCCC5(C(O4)N(CCO)C6)C3C2)C1O,test
C=C1C2CCC3(CCC4C5(C)CCCC4(C=NC5)C3C2)C1O,test
C=C1C2CCC3(CCC4C5(C)CCCC4(CN4CCOC45)C3C2)C1O,test
C=C1C=CN(C(C)=O)C(OC(C)=O)C1SC(C)(C)C,test
C=C1CC(OC)(C(O)C(=O)NC(OC)C2CC(O)C(C)(C)C(CC(COC)OC)O2)OC(C)C1C,test
C=C1CC(c2ccc(S(=O)(=O)N3CCOCC3)cc2)OC1=O,test
C=C1CC2(C)c3ccccc3NC(=O)C12,test
C=C1CC2(CCS(=O)(=O)c3ccccc32)OC1=O,test
C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,test
C=C1CCC(OC(C)=O)C2(C)C(OC(C)=O)CC3OC3(C)C2C(OC(C)=O)C2C(C)C(=O)OC2C1Cl,test
C=C1CCC2C(C)(C)CCCC2(C)C1Cc1cc(O)ccc1O,test
C=C1CCCC(=NNC(N)=O)C12CC2,test
C=C1CCOC2(C(O)C(C)(O)CO)NC(=O)C1(O)NC2=O,test
C=C1N(c2nc(Cl)nc(Cl)n2)c2ccccc2C1(C)C,test
C=C1SC(=Nc2cccc(OC)c2)N(c2nc(Cl)nc(Cl)n2)C1(C)C,test
C=C1SC(=Nc2ccccc2Cl)N(C(=O)c2sc3ccccc3c2Cl)C1(C)C,test
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,test
C=C1c2ccccc2CCN1CC(=O)CC1C=CCS1(=O)=O,test
C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,test
C=CC(C)(C)C12CC3C(=O)NC(=Cc4c[nH]cn4)C(=O)N3C1Nc1ccccc12,test
C=CC1(C)CCC2C(=CCC3C(C)(COC4OC(C(=O)O)C(O)C(O)C4O)C(O)CCC23C)C1.C=CC1(C)CCC2C(=CCC3C2(C)CC(O)C(O)C3(C)COC2OC(C(=O)O)C(O)C(O)C2O)C1,test
C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(C=C)c4[n]1[Fe-2]31[n]3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C4)C(C)=C3CCC(=O)O)=C2,test
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC1c2cc(O)c(O)cc2CCN1C(C)=O,test
C=CC1CN2CCC1CC2=NO,test
C=CC1CN2CCC1CC2C(=O)c1ccnc2ccccc12,test
C=CCC(C(=N)C(C#N)(CC=C)C1=CCCCC1)C1=CCCCC1,test
C=CCC1(C(C)C(O)c2cc(OC)c(OC)c(OC)c2)CC(O)C=CC12OCCO2,test
C=CCC1(c2ccc(OC)cc2)C=CC(=O)CC1,test
C=CCN1C(=O)CSC1=NNC(=O)Cc1nc2ccccc2[nH]1,test
C=CCN1c2ccccc2Sc2cnccc21.O=C(O)C=CC(=O)O,test
C=CCNc1nc2c(s1)CCc1cc(OC)c(OC)cc1-2,test
C=CCc1ccccc1OP(=O)(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,test
C=CCn1nnc2ccccc2c1=O,test
C=CP(=S)(c1ccccc1)c1ccccc1,test
C=Cc1cc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)cc1,test
C=Cc1cc[n+](CCCCCC[n+]2ccc(C=C)cc2)cc1,test
C=Cc1cc[n+](CCCCC[n+]2ccc(C=C)cc2)cc1,test
C=Cc1cc[n+](Cc2ccc(C[n+]3ccc(C=C)cc3)cc2)cc1,test
C=c1[nH]c(=O)c(=C)[nH]c1=O,test
CC(=C(SSC(C(=O)O)=C(C)c1cccc(O)c1)C(=O)O)c1cccc(O)c1,test
CC(=CC(=O)c1ccc(Sc2ccccc2)cc1)c1ccc(Sc2ccccc2)cc1,test
CC(=CCOc1ccc2ccc(=O)oc2c1)CC1C=C(C)C(=O)O1,test
CC(=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)Sc1ccccc1.F[B-](F)(F)F,test
CC(=NN=C(C)C1CC(CC(=O)O)C1(C)C)C1CC(CC(=O)O)C1(C)C,test
CC(=NNC(=O)CCSCCC(=O)NN=C(C)c1ccc(OS(C)(=O)=O)cc1)c1ccc(OS(C)(=O)=O)cc1,test
CC(=NNC(=S)N1CC2CCC(CC2)C1)c1cccc[n+]1[O-],test
CC(=NNC(=S)N1CC2CCC(CC2)C1)c1cnccn1,test
CC(=NNC(=S)N1CC2CCC(CC2)C1)c1nccs1,test
CC(=NNC(=S)N1CCC(C2CCN(C(=S)NN=C(C)c3ccccn3)CC2)CC1)c1ccccn1,test
CC(=NNC(=S)N1CCC1)c1ccccn1,test
CC(=NNC(=S)N1CCCCCC1)c1cccc[n+]1[O-],test
CC(=NNC(=S)N1CCN(c2ccccn2)CC1)c1cccc2cccnc12,test
CC(=NNC(=S)N1CCN(c2ccccn2)CC1)c1ncccn1,test
CC(=NNC(=S)N1CCN(c2ccccn2)CC1)c1nccs1,test
CC(=NNC(=[Se])N1CC2CCC(CC2)C1)c1ccccn1,test
CC(=NNC(=[Se])N1CCCCCC1)c1ccccn1,test
CC(=NNC(=[Se])N1CCN(c2ccccn2)CC1)c1ccccn1,test
CC(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(Sc2ccc(C(C)=NNc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1,test
CC(=NO)C1CCC2C3CCC4=CC(=NO)CCC4(C)C3C(=O)CC12C,test
CC(=NO)C1CCC2C3CCC4CC(=NO)CCC4(C)C3C(C)(O)CC12C,test
CC(=O)C(C(c1ccccc1)N1CCCc2ccccc21)N1CCOCC1,test
CC(=O)C(C)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.c1ccccc1,test
CC(=O)C(O)N1C(=O)C=CC1=O,test
CC(=O)C1(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)CCOC1=O,test
CC(=O)C1(N=Nc2ccc(S(=O)(=O)Nc3nccc(C)n3)cc2)CCOC1=O,test
CC(=O)C1(N=Nc2ccc(S(=O)(=O)Nc3nnc(C)s3)cc2)CCOC1=O,test
CC(=O)C1(N=Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)CCOC1=O,test
CC(=O)C1(O)C(=[N+]=[N-])C(=O)Nc2ccccc21,test
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OCc2ccccc2)cccc1C3=O,test
CC(=O)C12OC(C)(c3ccco3)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,test
CC(=O)C1=C(O)C(N)C2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)C2(O)C1=O.CCCCCCCCCCCCOS(=O)(=O)O,test
CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,test
CC(=O)C1C(=O)OC2C3C=CC(C3)C2C1=O,test
CC(=O)C1C=[N+]2CC[N+]3=CC(C(C)=O)C(C)=[O+][Ni-2]23[O+]=C1C,test
CC(=O)C1CCC2C1(C)CC1OC13C21C=CC2(CC(O)CCC23C)C2C(=O)OC(=O)C21,test
CC(=O)C1CCC2C1(C)CC=C1C23C=CC2(CC(O)CCC12C)C(C(=O)O)C3C(=O)O,test
CC(=O)C1CCC2C3CC4OCC5(CCC(O)CC45Br)C3CCC12C,test
CC(=O)C1c2ccccc2C(C(C)=O)(c2ccccc2)C1c1ccccc1,test
CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O,test
CC(=O)CC(OC(C)=O)C1=CCC2C(CC1C)OC(=O)C2C,test
CC(=O)CC(c1ccc2c(c1)OCO2)c1c(O)c2ccccc2oc1=O,test
CC(=O)N1C(=O)C(C)(C2=CC(=O)c3ccccc3C2=O)c2ccc(Br)cc21,test
CC(=O)N1C(=O)C2(NCCCN2)c2ccccc21,test
CC(=O)N1C(=O)C2(Nc3cccnc3N2)c2ccccc21,test
CC(=O)N1CC(O)(c2ccccc2)CSc2ccccc21,test
CC(=O)N1CCC23c4ccccc4N(C)C2CC(=O)CC13,test
CC(=O)N1CCCN(C)C1=N[N+](=O)[O-],test
CC(=O)N1CN=C2Sc3ccccc3N2C1,test
CC(=O)N1N=C(C)C2ON=C(c3ccc(Cl)cc3)P21,test
CC(=O)N1OC2(C)c3ccccc3C1(C)c1ccccc12,test
CC(=O)N1c2ccccc2Sc2c1ccc1ccccc21,test
CC(=O)NC(CCSSCCC(NC(C)=O)C(=O)ON1C(=O)CCC1=O)C(=O)ON1C(=O)CCC1=O,test
CC(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)O,test
CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,test
CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,test
CC(=O)NC(NNC(NC(C)=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,test
CC(=O)NC1NCCNC1=O,test
CC(=O)NCC(=O)O.N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1,test
CC(=O)Nc1c(Nc2ccc3c(O)nccc3c2C)ccnc1O,test
CC(=O)Nc1c2sscc-2n(C)c1=O,test
CC(=O)Nc1cc(S(=O)(=O)O)cc2c(N=Nc3ccc(C(=O)Nc4ccc(N=Nc5ccc(S(=O)(=O)O)cc5)cc4)cc3)c(S(=O)(=O)O)cc(O)c12,test
CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(C(=O)Nc4ccc(S(=O)(=O)O)cc4)cc3)c(O)c12,test
CC(=O)Nc1ccc(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cn1,test
CC(=O)Nc1ccc(C=NNC(=S)NC2CN3CCC2CC3)cc1,test
CC(=O)Nc1ccc(C=NNc2nnc(NN=Cc3ccc(NC(C)=O)cc3)c3ccccc23)cc1,test
CC(=O)Nc1ccc(S(=O)(=O)N=C(C2CCCC2)N2CCCC2)cc1,test
CC(=O)Nc1ccc(S(=O)(=O)NN=C(C)C2CCOC2=O)cc1,test
CC(=O)Nc1ccc(S(=O)(=O)NN=C2CCCC2)cc1,test
CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)NNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,test
CC(=O)Nc1ccc(S2=Nc3ccccc3S2)cc1,test
CC(=O)Nc1ccc(SSc2ccc(NC(C)=O)c3cccnc23)c2ncccc12,test
CC(=O)Nc1ncc2ccccc2c1-c1ccc(NC(=O)CN(CCO)CCO)cc1,test
CC(=O)Nc1nnc(SSc2nnc(NC(C)=O)s2)s1,test
CC(=O)O.CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,test
CC(=O)O.Cc1cc(NCCCCCCCCNc2cc(C)nc3cc(N)ccc23)c2ccc(N)cc2n1,test
CC(=O)O.Nc1nc(N)c(CCc2ccccc2)c(N)n1,test
CC(=O)OC(C)C1C2=C(C(=O)CC1(C)O)C(=O)c1c(ccc(-c3ccc4c(c3O)C(=O)C3=C(C4=O)C(C(C)OC(C)=O)C(C)(O)CC3=O)c1O)C2=O,test
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,test
CC(=O)OC1(C)C=CC(=NS(=O)(=O)c2ccc(C)cc2)c2ccccc21,test
CC(=O)OC1(C)C=Cc2ccccc2C1=NS(=O)(=O)c1ccccc1,test
CC(=O)OC1(CSc2ccccc2)CCCCC1,test
CC(=O)OC1(c2ccccc2)OC(=O)C(C)(C)c2ccccc21,test
CC(=O)OC12CCCC(=O)C1C1CCC=CCCC12,test
CC(=O)OC12CCCCC(CCCC1)O2,test
CC(=O)OC12CC[N+]3(C)CCCCC3C1=Nc1ccccc12,test
CC(=O)OC1=NC(C)c2c1cc(OC(C)=O)nc2O,test
CC(=O)OC1C(=O)C(O)C(C)OC1OC1CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC2(C)C1C(C)(O)C(=O)C=CC(C)(C)O,test
CC(=O)OC1C(O)C(C)OC(OC2C(OC(=O)C3CCC4C(C3)OC3(CC(OC(=O)C=Cc5ccccc5)C(C)CO3)C43CO3)OC(C)C(O)C2OC(C)=O)C1O,test
CC(=O)OC1C2OC2C2OC2(COC(=O)c2ccccc2)C1OC(C)=O,test
CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12,test
CC(=O)OC1C=CC(SC23CC4CC(CC(C4)C2)C3)N(C(C)=O)C1SC12CC3CC(CC(C3)C1)C2,test
CC(=O)OC1C=CS(=O)(=O)C1,test
CC(=O)OC1CC2C(C)(C)CCCC2(C)C2C(=O)C(O)=C(C(C)C)C(=O)C12,test
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,test
CC(=O)OC1CCC2(C)C(C1)CC(OC(C)=O)C1C2CC(OC(C)=O)C2(C)C(C(C)CC(=O)C(=O)c3ccccc3)CCC12,test
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1,test
CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C(C)=O)C4(C)OC(=O)CC32)C1,test
CC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)OC(C)=O)C4NC(=O)CC32)C1,test
